Country_ID,Year,Total losses,Country_name_x,Country_name_y,PEC SOLID,PEC Liquid,PEC Gaseous,PEC Nuclear,PEC Waste,PEC Electricity,PEC RES,PEC Fossil,PEC Total,FEC Industry,FEC Other,FEC trans RES,FEC transport,FEC total
IE,2019,51.0,Ireland,Ireland,1146.077,7179.9,4560.102,0.0,145.319,55.42,1592.86381436897,12886.078999999998,14679.681814368967,2167.586,4973.44881436897,188.174,5234.98,12376.01481436897
IE,2020,210.0,Ireland,Ireland,1047.198,5999.463,4554.664,0.0,146.752,-13.057,1734.50109525174,11601.325,13469.521095251741,2172.979,5128.88809525174,174.575,3880.882,11182.74909525174
IE,2021,0.0,Ireland,Ireland,1264.224,6339.737,4376.852,0.0,142.963,136.508,1563.04835931977,11980.813,13823.33235931977,2245.914,5023.79635931977,178.424,4152.887,11422.59735931977
IE,2022,0.0,Ireland,Ireland,1048.147,6911.023,4459.267,0.0,148.406,21.659,1747.78527180663,12418.437,14336.28727180663,2138.484,4835.69827180663,223.847,4988.46,11962.64227180663
IE,2023,260.0,Ireland,Ireland,716.1874020293085,6878.962177277864,4136.366845369932,0.0,165.57047989741756,21.659,1863.9441504348827,11731.516424677104,13782.690055009405,1992.485631417212,4688.019036321763,301.04431136750065,5094.352979070791,11774.857646809767
IS,1980,1.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1981,1.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1982,1.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1983,1.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1984,2.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1985,2.636363636363636,Iceland,Iceland,,,,,,,,,,,,,,
IS,1986,3.2727272727272725,Iceland,Iceland,,,,,,,,,,,,,,
IS,1987,3.909090909090909,Iceland,Iceland,,,,,,,,,,,,,,
IS,1988,4.545454545454545,Iceland,Iceland,,,,,,,,,,,,,,
IS,1989,5.181818181818182,Iceland,Iceland,,,,,,,,,,,,,,
IS,1990,5.818181818181818,Iceland,Iceland,,,,,,,,,,,,,,
IS,1991,6.454545454545454,Iceland,Iceland,,,,,,,,,,,,,,
IS,1992,7.090909090909091,Iceland,Iceland,,,,,,,,,,,,,,
IS,1993,7.727272727272727,Iceland,Iceland,,,,,,,,,,,,,,
IS,1994,8.363636363636363,Iceland,Iceland,,,,,,,,,,,,,,
IS,1995,9.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1996,47.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1997,48.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1998,49.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,1999,50.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2000,51.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2001,43.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2002,35.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2003,27.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2004,19.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2005,11.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2006,3.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2007,51.5,Iceland,Iceland,,,,,,,,,,,,,,
IS,2008,100.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2009,84.5,Iceland,Iceland,,,,,,,,,,,,,,
IS,2010,69.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2011,62.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2012,3.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2013,2.625,Iceland,Iceland,,,,,,,,,,,,,,
IS,2014,2.25,Iceland,Iceland,,,,,,,,,,,,,,
IS,2015,1.875,Iceland,Iceland,,,,,,,,,,,,,,
IS,2016,1.5,Iceland,Iceland,,,,,,,,,,,,,,
IS,2017,1.125,Iceland,Iceland,,,,,,,,,,,,,,
IS,2018,0.75,Iceland,Iceland,,,,,,,,,,,,,,
IS,2019,0.375,Iceland,Iceland,,,,,,,,,,,,,,
IS,2020,0.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2021,0.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2022,0.0,Iceland,Iceland,,,,,,,,,,,,,,
IS,2023,68.0,Iceland,Iceland,,,,,,,,,,,,,,
IT,1980,56742.0,Italy,Italy,,,,,,,,,,,,,,
IT,1981,1206.0,Italy,Italy,,,,,,,,,,,,,,
IT,1982,7638.0,Italy,Italy,,,,,,,,,,,,,,
IT,1983,762.0,Italy,Italy,,,,,,,,,,,,,,
IT,1984,513.0,Italy,Italy,,,,,,,,,,,,,,
IT,1985,45.0,Italy,Italy,,,,,,,,,,,,,,
IT,1986,584.0,Italy,Italy,,,,,,,,,,,,,,
IT,1987,8024.0,Italy,Italy,,,,,,,,,,,,,,
IT,1988,31.0,Italy,Italy,,,,,,,,,,,,,,
IT,1989,13.0,Italy,Italy,,,,,,,,,,,,,,
IT,1990,1974.0,Italy,Italy,,,,,,,,,,,,,,
IT,1991,546.0,Italy,Italy,,,,,,,,,,,,,,
IT,1992,2320.0,Italy,Italy,,,,,,,,,,,,,,
IT,1993,974.0,Italy,Italy,,,,,,,,,,,,,,
IT,1994,5147.0,Italy,Italy,,,,,,,,,,,,,,
IT,1995,617.0,Italy,Italy,,,,,,,,,,,,,,
IT,1996,629.0,Italy,Italy,,,,,,,,,,,,,,
IT,1997,10024.0,Italy,Italy,,,,,,,,,,,,,,
IT,1998,75.0,Italy,Italy,,,,,,,,,,,,,,
IT,1999,1087.0,Italy,Italy,,,,,,,,,,,,,,
IT,2000,15021.0,Italy,Italy,,,,,,,,,,,,,,
IT,2001,474.0,Italy,Italy,,,,,,,,,,,,,,
IT,2002,7921.0,Italy,Italy,,,,,,,,,,,,,,
IT,2003,7475.0,Italy,Italy,,,,,,,,,,,,,,
IT,2004,337.0,Italy,Italy,,,,,,,,,,,,,,
IT,2005,66.0,Italy,Italy,16305.371,75864.392,69658.62,0.0,672.757,4226.569,14106.718,161828.383,180834.427,37211.521,55168.426,176.746,44835.784,137215.731
IT,2006,0.0,Italy,Italy,16505.377,74238.747,68245.83,0.0,766.003,3868.014,15326.492,158989.95400000003,178950.46300000002,36144.577,54086.653,159.071,45428.22,135659.44999999998
IT,2007,0.0,Italy,Italy,16160.573,71999.475,68761.801,0.0,825.714,3979.622,16945.996,156921.84900000002,178673.18100000004,35907.652,52989.717,139.629,45726.612,134623.981
IT,2008,722.0,Italy,Italy,15635.605,67758.492,68824.097,0.0,751.959,3442.39,19707.179,152218.194,176119.722,34528.295,55750.659,728.886,44000.091,134279.04499999998
IT,2009,11627.0,Italy,Italy,12266.951,62786.632,63335.211,0.0,802.379,3865.778,21026.557,138388.794,164083.50799999997,28552.887,55492.392,1144.502,42128.258,126173.53700000001
IT,2010,782.0,Italy,Italy,13543.734,59547.55,67490.757,0.0,1041.058,3797.077,21864.302,140582.041,167284.47799999997,29014.718,57757.504,1419.424,41733.671,128505.893
IT,2011,2729.0,Italy,Italy,15168.565,57355.386,63387.446,0.0,1135.139,3932.244,21025.853,135911.397,162004.633,27744.858,53617.983,1401.002,41821.643,123184.484
IT,2012,17393.0,Italy,Italy,15574.033,51278.597,60984.802,0.0,1132.273,3706.191,23884.74,127837.432,156560.636,26948.704,55418.411,1367.956,39449.36,121816.475
IT,2013,717.0,Italy,Italy,13406.674,50576.154,56937.08,0.0,1137.981,3623.216,26370.626,120919.908,152051.731,25353.587,54498.172,1252.354,38702.275,118554.034
IT,2014,1845.0,Italy,Italy,12966.324,48066.401,50196.668,0.0,1157.758,3758.899,26512.291,111229.393,142658.34100000001,24739.085,48485.313,1065.198,40085.349,113309.747
IT,2015,3116.0,Italy,Italy,12233.076,50756.426,54728.999,0.0,1149.207,3987.79,26268.705,117718.501,149124.20299999998,24853.372,51830.267,1166.604,39540.73,116224.369
IT,2016,9262.0,Italy,Italy,10983.003,49241.394,57426.999,0.0,1183.123,3183.749,26017.921,117651.39600000001,148036.189,25088.949,51721.003,1040.903,39110.264,115920.216
IT,2017,13237.0,Italy,Italy,9341.797,48221.99,60893.503,0.0,1134.201,3246.831,26170.7085712238,118457.29,149009.0305712238,24925.749,52315.1855712238,1061.766,37944.579,115185.5135712238
IT,2018,5822.0,Italy,Italy,8538.161,48260.669,58897.314,0.0,1132.984,3774.616,26685.5640336295,115696.144,147289.3080336295,24663.854,52247.3980336295,1249.712,39414.342,116325.59403362949
IT,2019,5273.0,Italy,Italy,6480.37,47673.392,60306.144,0.0,1182.331,3279.556,27013.6675051113,114459.906,145935.46050511132,24928.486,50597.3405051113,1276.119,39829.715,115355.5415051113
IT,2020,2720.0,Italy,Italy,5094.549,38794.133,57632.524,0.0,1190.111,2768.735,26869.3247694659,101521.206,132349.37676946592,23861.103,48405.5677694659,1264.738,30471.39,102738.0607694659
IT,2021,686.0,Italy,Italy,5532.845,45808.269,61766.6,0.0,1141.808,3679.261,27573.0979807967,113107.714,145501.8809807967,28632.287,49214.4019807967,1415.506,36500.45,114347.13898079669
IT,2022,17628.0,Italy,Italy,7401.757,46426.992,55553.912,0.0,1129.093,3696.202,24951.8887930639,109382.661,139159.84479306388,24753.783,47843.9956721123,1389.097,39345.17,111942.9486721123
IT,2023,15741.0,Italy,Italy,5159.669045416537,45824.647815970224,49929.09591745343,0.0,1110.122878930198,3696.202,25274.61107263807,100913.4127788402,130994.34873040847,24531.127103506784,46604.81781801861,1720.2058079163376,39384.64615741284,110520.59107893823
LI,1980,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1981,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1982,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1983,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1984,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1985,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1986,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1987,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1988,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1989,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1990,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1991,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1992,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1993,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1994,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1995,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1996,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1997,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1998,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,1999,20.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2000,16.666666666666668,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2001,13.333333333333332,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2002,10.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2003,6.666666666666666,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2004,3.333333333333332,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2005,0.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2006,0.0666666666666666,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2007,0.1333333333333333,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2008,0.2,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2009,0.2666666666666666,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2010,0.3333333333333333,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2011,0.4,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2012,0.4666666666666667,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2013,0.5333333333333333,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2014,0.6,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2015,0.6666666666666666,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2016,0.7333333333333333,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2017,0.8,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2018,0.8666666666666667,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2019,0.9333333333333332,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2020,1.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2021,0.5,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2022,0.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LI,2023,0.0,Liechtenstein,Liechtenstein,,,,,,,,,,,,,,
LT,1980,43.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1981,43.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1982,107.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1983,171.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1984,235.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1985,299.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1986,363.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1987,427.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1988,491.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1989,555.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1990,619.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1991,683.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1992,747.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1993,42.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1994,35.166666666666664,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1995,28.333333333333336,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1996,21.5,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1997,14.666666666666668,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1998,7.833333333333336,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,1999,1.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,2000,0.5,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,2001,0.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,2002,7.0,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,2003,23.33333333333333,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,2004,39.66666666666666,Lithuania,Lithuania,,,,,,,,,,,,,,
LT,2005,56.0,Lithuania,Lithuania,184.313,2465.959,1966.875,2804.758,0.0,-255.03,881.122,4617.147,8047.997,1057.591,2178.381,3.296,1432.87,4668.842
LT,2006,350.0,Lithuania,Lithuania,250.922,2473.645,1900.215,2374.362,0.0,-36.801,930.749,4624.782,7893.092,1088.041,2294.507,19.299,1546.307,4928.855
LT,2007,262.5,Lithuania,Lithuania,248.764,2483.28,1846.26,2674.534,0.0,-117.971,964.011,4578.304,8098.878000000001,1116.536,2258.326,53.143,1837.203,5212.0650000000005
LT,2008,175.0,Lithuania,Lithuania,210.886,2704.624,1721.41,2686.687,0.0,-82.287,1021.1,4636.92,8262.42,1010.085,2276.102,61.431,1844.346,5130.532999999999
LT,2009,87.5,Lithuania,Lithuania,167.06,2345.89,1657.609,2938.679,0.0,-252.107,1051.997,4170.558999999999,7909.128,872.141,2268.464,51.543,1501.682,4642.287
LT,2010,0.0,Lithuania,Lithuania,205.964,2370.315,2010.769,0.0,0.0,515.047,1064.947,4587.048,6167.0419999999995,949.629,2310.576,44.784,1545.504,4805.709
LT,2011,0.0,Lithuania,Lithuania,239.321,2275.561,1754.858,0.0,0.0,579.45,1056.602,4269.74,5905.7919999999995,1013.346,2231.256,45.022,1539.308,4783.91
LT,2012,0.0,Lithuania,Lithuania,233.526,2365.89,1654.664,0.0,0.0,569.132,1161.34,4254.08,5984.552,1071.759,2258.786,60.524,1571.306,4901.851000000001
LT,2013,0.0,Lithuania,Lithuania,268.021,2309.135,1401.698,0.0,14.88,597.248,1212.272,3978.8540000000003,5803.254,1037.327,2172.911,57.705,1572.166,4782.404
LT,2014,0.0,Lithuania,Lithuania,226.713,2384.0,1190.993,0.0,18.057,655.46,1277.028,3801.706,5752.251,1033.722,2104.191,63.246,1739.937,4877.849999999999
LT,2015,0.0,Lithuania,Lithuania,180.709,2425.867,1125.666,0.0,22.523,619.776,1418.936,3732.242,5793.477,982.755,2046.569,67.999,1831.775,4861.099
LT,2016,0.0,Lithuania,Lithuania,184.289,2629.246,1000.86,0.0,49.274,711.522,1464.35,3814.395,6039.540999999999,988.969,2149.733,56.821,1960.472,5099.174
LT,2017,570.0,Lithuania,Lithuania,196.793,2685.122,925.997,0.0,33.653,746.105,1573.395,3807.912,6161.0650000000005,1070.927,2208.13,71.706,2065.884,5344.941
LT,2018,380.0,Lithuania,Lithuania,209.95,2814.097,917.977,0.0,35.755,828.246,1563.94518018534,3942.024,6369.97018018534,1106.588,2254.04118018534,77.811,2207.505,5568.13418018534
LT,2019,190.0,Lithuania,Lithuania,196.505,2772.877,905.761,0.0,35.994,803.405,1563.42218152288,3875.143,6277.964181522881,1113.763,2169.88718152288,75.134,2273.994,5557.64418152288
LT,2020,0.0,Lithuania,Lithuania,152.765,2643.438,1066.24,0.0,58.589,680.009,1625.49864784561,3862.443,6226.5396478456105,1024.34,2103.27264784561,102.871,2180.623,5308.2356478456095
LT,2021,0.5,Lithuania,Lithuania,182.009,2678.934,1086.684,0.0,90.714,777.618,1810.95629903506,3947.6270000000004,6626.915299035061,1109.164,2344.82529903506,126.799,2206.789,5660.778299035061
LT,2022,1.0,Lithuania,Lithuania,180.721,2794.804,803.442,0.0,88.516,736.681,1707.90201356645,3778.967,6312.066013566451,953.872,2235.19501356645,119.707,2205.116,5394.1830135664495
LT,2023,466.0,Lithuania,Lithuania,116.24116693944354,2916.468476864529,775.1475642110503,0.0,103.96033471810091,595.80375665038,1695.0957405845575,3807.857208015023,6202.717039968062,905.0750289996741,2187.024762986027,141.10150000000067,2276.776909479262,5368.876701464963
LU,1980,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1981,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1982,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1983,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1984,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1985,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1986,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1987,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1988,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1989,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1990,776.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1991,523.6666666666666,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1992,271.3333333333333,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1993,19.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1994,18.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1995,17.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1996,14.875,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1997,12.75,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1998,10.625,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,1999,8.5,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,2000,6.375,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,2001,4.25,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,2002,2.125,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,2003,0.0,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,2004,4.714285714285714,Luxembourg,Luxembourg,,,,,,,,,,,,,,
LU,2005,9.428571428571429,Luxembourg,Luxembourg,77.598,3133.208,1176.272,0.0,35.094,280.336,71.2628518200057,4387.0779999999995,4773.770851820005,780.787,914.930851820006,0.541,2782.666,4478.383851820006
LU,2006,14.142857142857142,Luxembourg,Luxembourg,92.596,2953.071,1230.389,0.0,36.878,305.846,75.7484318333811,4276.056,4694.52843183338,849.336,907.275431833381,0.511,2654.231,4410.842431833381
LU,2007,18.857142857142858,Luxembourg,Luxembourg,78.35,2880.273,1148.455,0.0,32.914,340.476,128.711819432502,4107.0779999999995,4609.179819432501,807.232,895.197819432502,45.769,2640.412,4342.841819432502
LU,2008,23.571428571428573,Luxembourg,Luxembourg,74.916,2902.967,1093.237,0.0,35.106,373.718,133.316593770899,4071.1200000000003,4613.2605937708995,786.686,923.993593770899,45.35,2672.655,4383.334593770899
LU,2009,28.285714285714285,Luxembourg,Luxembourg,66.908,2714.388,1112.465,0.0,28.1,293.894,124.901360466227,3893.7609999999995,4340.656360466226,675.084,923.454360466227,42.432,2480.667,4079.205360466227
LU,2010,33.0,Luxembourg,Luxembourg,65.576,2839.929,1196.587,0.0,30.787,349.393,128.996272284322,4102.092000000001,4611.268272284323,753.212,965.532272284322,42.348,2607.255,4325.999272284322
LU,2011,37.0,Luxembourg,Luxembourg,59.128,2898.0,1032.276,0.0,31.954,385.379,126.380945734212,3989.4040000000005,4533.117945734213,738.941,841.965945734212,46.842,2711.216,4292.122945734212
LU,2012,41.0,Luxembourg,Luxembourg,54.824,2790.037,1051.062,0.0,32.28,353.424,137.823204261011,3895.923,4419.450204261011,693.133,898.221204261011,48.475,2579.458,4170.812204261011
LU,2013,45.0,Luxembourg,Luxembourg,52.562,2746.938,889.903,0.0,33.515,425.108,154.135553358173,3689.4030000000002,4302.161553358173,662.241,923.418553358173,55.146,2540.562,4126.221553358173
LU,2014,49.0,Luxembourg,Luxembourg,52.088,2649.076,843.161,0.0,32.683,420.79,187.898097831279,3544.3250000000003,4185.696097831279,662.991,845.786097831279,70.674,2492.935,4001.7120978312787
LU,2015,53.0,Luxembourg,Luxembourg,49.215,2603.655,768.943,0.0,33.875,481.454,206.761325308111,3421.813,4143.903325308112,645.852,929.274325308111,83.304,2415.88,3991.0063253081107
LU,2016,57.0,Luxembourg,Luxembourg,50.93,2597.294,709.108,0.0,33.836,541.591,220.082220693608,3357.3319999999994,4152.841220693607,672.673,952.114220693608,89.399,2415.072,4039.8592206936078
LU,2017,90.33333333333334,Luxembourg,Luxembourg,47.116,2722.166,693.134,0.0,36.941,531.216,263.085954141588,3462.416,4293.658954141588,630.695,1008.97495414159,113.383,2540.637,4180.306954141591
LU,2018,123.66666666666669,Luxembourg,Luxembourg,41.76,2876.229,683.631,0.0,37.957,529.78,292.479414158785,3601.62,4461.836414158785,648.871,984.674414158785,122.838,2715.337,4348.882414158785
LU,2019,157.0,Luxembourg,Luxembourg,45.757,2911.336,684.057,0.0,38.094,505.486,318.945364765453,3641.1499999999996,4503.675364765452,631.731,1003.16736476545,129.594,2754.039,4388.93736476545
LU,2020,20.0,Luxembourg,Luxembourg,38.442,2366.501,621.269,0.0,44.739,469.895,395.225691220025,3026.2120000000004,3936.0716912200255,580.655,1017.74569122002,142.479,2214.327,3812.72769122002
LU,2021,184.0,Luxembourg,Luxembourg,39.427,2540.599,669.803,0.0,41.551,491.946,403.172083978217,3249.829,4186.498083978217,607.076,1056.68308397822,138.628,2394.667,4058.42608397822
LU,2022,184.0,Luxembourg,Luxembourg,41.073,2315.587,526.001,0.0,41.484,473.502,398.007759912105,2882.661,3795.654759912105,542.792,931.153759912105,129.647,2198.942,3672.887759912105
LU,2023,184.0,Luxembourg,Luxembourg,33.49073617393093,2260.3874470062296,493.08392925287916,0.0,32.65051371174223,473.502,379.91729674925597,2786.9621124330397,3673.031922894038,542.792,927.1967056732018,129.4965206342667,2127.699143365181,3597.687849038383
LV,1980,83.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,1981,83.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,1982,78.44444444444444,Latvia,Latvia,,,,,,,,,,,,,,
LV,1983,73.88888888888889,Latvia,Latvia,,,,,,,,,,,,,,
LV,1984,69.33333333333333,Latvia,Latvia,,,,,,,,,,,,,,
LV,1985,64.77777777777777,Latvia,Latvia,,,,,,,,,,,,,,
LV,1986,60.22222222222222,Latvia,Latvia,,,,,,,,,,,,,,
LV,1987,55.66666666666667,Latvia,Latvia,,,,,,,,,,,,,,
LV,1988,51.11111111111112,Latvia,Latvia,,,,,,,,,,,,,,
LV,1989,46.55555555555556,Latvia,Latvia,,,,,,,,,,,,,,
LV,1990,42.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,1991,37.44444444444444,Latvia,Latvia,,,,,,,,,,,,,,
LV,1992,32.88888888888889,Latvia,Latvia,,,,,,,,,,,,,,
LV,1993,28.333333333333336,Latvia,Latvia,,,,,,,,,,,,,,
LV,1994,23.77777777777778,Latvia,Latvia,,,,,,,,,,,,,,
LV,1995,19.22222222222223,Latvia,Latvia,,,,,,,,,,,,,,
LV,1996,14.666666666666671,Latvia,Latvia,,,,,,,,,,,,,,
LV,1997,10.111111111111114,Latvia,Latvia,,,,,,,,,,,,,,
LV,1998,5.555555555555557,Latvia,Latvia,,,,,,,,,,,,,,
LV,1999,1.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,2000,0.5,Latvia,Latvia,,,,,,,,,,,,,,
LV,2001,0.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,2002,0.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,2003,0.0,Latvia,Latvia,,,,,,,,,,,,,,
LV,2004,269.5,Latvia,Latvia,,,,,,,,,,,,,,
LV,2005,539.0,Latvia,Latvia,81.55,1387.294,1357.889,0.0,4.371,184.695,1476.266,2826.733,4492.0650000000005,698.627,2252.916,2.666,1066.727,4018.2700000000004
LV,2006,0.0,Latvia,Latvia,86.932,1512.852,1406.621,0.0,3.129,215.649,1430.842,3006.405,4656.025,741.131,2273.974,3.057,1178.451,4193.5560000000005
LV,2007,0.0,Latvia,Latvia,106.173,1636.18,1359.566,0.0,5.016,257.954,1406.913,3101.919,4771.802,722.775,2298.793,1.777,1332.878,4354.446
LV,2008,0.0,Latvia,Latvia,106.812,1536.767,1333.083,0.0,5.016,216.681,1377.473,2976.6620000000003,4575.832,679.176,2194.156,1.777,1279.969,4153.3009999999995
LV,2009,0.0,Latvia,Latvia,85.332,1410.076,1227.193,0.0,2.102,142.218,1566.912,2722.6009999999997,4433.833,651.715,2246.813,4.337,1141.119,4039.647
LV,2010,0.0,Latvia,Latvia,108.904,1448.0,1461.887,0.0,28.208,75.064,1434.397,3018.791,4556.46,773.847,2144.937,26.98,1201.107,4119.891
LV,2011,0.0,Latvia,Latvia,110.595,1302.954,1288.414,0.0,53.478,107.051,1417.638,2701.9629999999997,4280.129999999999,747.755,2038.651,24.563,1082.409,3868.8150000000005
LV,2012,0.0,Latvia,Latvia,91.695,1284.402,1211.156,0.0,55.675,145.4,1651.431,2587.2529999999997,4439.759,827.436,2151.21,19.729,1048.322,4026.968
LV,2013,0.0,Latvia,Latvia,72.815,1300.659,1204.686,0.0,52.928,116.509,1611.375,2578.16,4358.972,767.643,2025.062,18.84,1062.354,3855.059
